duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_cre,attack_type
3594,icmp,eco_i,RSTR,153509,163,1,2,1,4,0,0,1,0,0,1,4,dos
48,tcp,http,RSTO,85,108,0,0,0,5,2,1,5,0,0,7,3,r2l
3199,udp,eco_i,S0,28611,319,1,1,2,2,1,0,0,0,0,4,2,dos
4850,tcp,finger,SF,52819,120,0,0,1,6,1,0,5,0,0,5,2,dos
258,icmp,finger,SH,4638,18444,0,1,0,3,0,1,1,0,0,7,4,probe
2449,icmp,ftp,RSTO,108157,286,1,1,0,3,0,0,4,0,0,6,3,dos
2057,tcp,smtp,REJ,137960,23,0,0,1,1,0,0,3,0,0,4,1,dos
341,tcp,ftp,SH,5685,2068,0,0,0,3,1,1,2,0,0,9,3,normal
377,tcp,smtp,SF,5449,1005,0,0,1,0,1,0,3,0,0,9,2,probe
994,tcp,http,RSTR,1676,4559,1,0,0,5,0,1,0,0,0,4,0,normal
1877,tcp,finger,RSTO,58857,424,0,0,0,4,0,0,2,0,0,4,1,dos
697,icmp,dns,RSTR,2145,7310,0,1,1,5,0,0,1,0,0,4,1,probe
187,icmp,finger,RSTO,486,166,1,0,0,5,4,1,2,0,0,0,0,r2l
25,icmp,ftp,RSTR,350,1056,0,0,0,3,0,1,8,1,1,6,4,u2r
34,udp,telnet,SF,42,903,1,1,0,4,5,0,6,0,0,4,4,r2l
661,tcp,telnet,SF,6682,1363,1,0,0,0,0,0,3,0,0,3,0,probe
524,udp,smtp,SF,5260,2882,1,0,1,5,1,0,2,0,0,8,4,probe
2534,icmp,telnet,RSTO,41101,251,1,2,2,0,0,0,5,0,0,9,1,dos
621,tcp,ssh,RSTR,1543,9354,1,0,0,1,0,0,1,0,0,9,0,probe
2260,tcp,telnet,SF,111809,300,0,0,0,5,0,0,2,0,0,3,3,dos
841,udp,eco_i,SF,20789,340,0,0,1,4,1,0,2,0,0,9,4,dos
594,tcp,eco_i,RSTO,965,2813,1,0,0,1,0,1,2,0,0,4,0,normal
1608,tcp,dns,REJ,33458,74,0,2,0,3,1,0,1,0,0,7,3,dos
56,udp,http,REJ,2349,15036,1,1,1,0,1,1,4,0,0,5,2,probe
454,tcp,http,RSTO,850,5562,0,1,0,1,0,1,0,0,0,3,0,normal
245,tcp,http,RSTO,237,605,1,0,0,4,3,1,2,0,0,5,2,r2l
1102,tcp,telnet,RSTR,8183,6264,1,0,0,2,1,1,1,0,0,2,2,normal
477,udp,finger,SH,7845,6940,0,0,0,0,1,1,0,0,0,0,1,normal
529,udp,dns,S0,1484,6950,0,0,1,3,1,1,4,0,0,3,2,probe
827,icmp,dns,RSTR,7649,16762,0,0,1,6,1,1,3,0,0,5,3,probe
108,tcp,http,REJ,12177,7962,1,0,0,4,0,1,1,0,0,1,3,normal
1009,icmp,ftp,SF,475,8502,1,1,0,2,0,1,2,0,0,8,3,normal
3587,tcp,ftp,RSTR,48868,254,0,2,1,2,0,0,3,0,0,6,3,dos
213,tcp,smtp,RSTR,2268,8772,1,0,0,1,0,1,2,0,0,5,4,normal
2279,udp,ssh,SF,20795,290,0,0,2,1,1,0,3,0,0,6,3,dos
993,icmp,smtp,SH,735,451,0,1,0,1,0,1,1,0,0,6,3,normal
518,udp,telnet,RSTO,2243,10426,1,1,1,4,1,1,3,0,0,5,1,probe
933,udp,http,SF,161401,128,0,1,1,0,0,0,2,0,0,6,0,dos
375,udp,dns,RSTR,4224,9316,1,0,0,3,1,0,4,0,0,8,4,probe
2118,icmp,finger,S0,102147,157,1,1,0,1,1,0,4,0,0,7,2,dos
95,icmp,dns,S0,2152,5067,1,1,0,1,0,1,1,0,0,3,2,probe
958,udp,telnet,SH,4649,10620,1,1,0,5,0,1,1,0,0,7,0,normal
210,tcp,smtp,REJ,343,982,0,0,0,6,4,1,5,0,0,2,1,r2l
303,udp,http,S0,469,239,1,1,0,0,4,0,1,0,0,4,4,r2l
607,tcp,finger,RSTO,2695,12018,0,1,0,5,1,1,3,0,0,3,1,probe
204,udp,dns,SF,1195,219,1,1,0,4,1,1,3,1,1,0,4,u2r
765,tcp,smtp,S0,2956,5982,1,1,0,6,1,1,2,0,0,1,1,probe
788,tcp,ftp,SF,3573,1877,1,1,1,3,1,1,3,0,0,7,2,probe
4015,icmp,http,SH,33084,64,1,0,2,6,0,0,3,0,0,2,4,dos
238,icmp,smtp,SH,3711,16770,0,0,1,2,1,1,1,0,0,4,3,probe
343,udp,ssh,RSTO,5052,3406,1,1,0,5,0,1,0,0,0,6,2,probe
2581,icmp,http,SF,24503,23,1,1,2,5,0,0,2,0,0,2,3,dos
501,udp,telnet,RSTR,8105,11717,0,0,0,4,0,1,1,0,0,8,3,normal
2134,icmp,telnet,SF,46248,313,1,2,1,3,1,0,1,0,0,3,4,dos
179,udp,ftp,RSTO,744,5015,0,1,0,4,1,0,3,0,0,3,1,probe
503,tcp,ftp,SH,6836,8114,0,0,1,5,1,0,1,0,0,7,1,probe
3094,icmp,ftp,S0,151698,35,0,2,1,2,1,0,1,0,0,2,4,dos
1001,icmp,eco_i,S0,6155,12930,0,1,0,4,0,1,0,0,0,7,3,normal
668,icmp,http,REJ,2302,16176,1,0,0,5,1,1,3,0,0,8,2,probe
2757,icmp,telnet,RSTR,19996,10,0,2,0,0,0,0,5,0,0,5,3,dos
160,udp,dns,RSTR,678,249,1,0,0,1,2,0,4,0,0,4,3,r2l
155,tcp,telnet,RSTO,694,1071,1,0,0,0,0,1,5,1,1,2,2,u2r
2057,tcp,ssh,S0,90975,243,0,2,1,6,0,0,1,0,0,7,2,dos
178,tcp,smtp,REJ,2904,14085,0,0,0,2,0,1,0,0,0,1,1,normal
208,tcp,telnet,S0,7560,16787,1,0,1,5,1,0,4,0,0,5,4,probe
2879,udp,dns,REJ,107866,298,1,2,0,2,1,0,1,0,0,0,0,dos
988,icmp,telnet,REJ,6226,1082,1,0,0,1,1,1,0,0,0,5,0,normal
598,tcp,eco_i,SF,3074,4873,0,0,0,6,1,0,3,0,0,1,3,probe
123,udp,finger,REJ,352,470,1,0,0,5,3,1,3,0,0,9,0,r2l
145,tcp,ftp,RSTO,4201,18929,1,1,1,5,0,0,1,0,0,0,3,probe
928,udp,ftp,SH,11771,3807,1,0,0,1,0,1,1,0,0,0,2,normal
12,udp,eco_i,SH,1605,1215,0,1,0,5,1,1,5,1,1,7,3,u2r
1787,tcp,dns,SF,115796,216,0,1,1,0,1,0,0,0,0,5,0,dos
1240,icmp,dns,SH,38242,214,1,0,1,2,1,0,4,0,0,9,1,dos
79,tcp,telnet,REJ,7655,9423,0,0,0,4,0,0,1,0,0,1,4,probe
686,udp,dns,SH,3551,3272,1,0,1,1,1,1,2,0,0,1,4,probe
816,udp,telnet,SH,4104,11513,0,0,1,6,0,0,2,0,0,7,1,probe
304,icmp,finger,RSTO,5597,17706,0,1,1,6,0,0,0,0,0,1,0,probe
405,icmp,ftp,REJ,3768,10963,0,1,0,0,1,1,0,0,0,5,3,probe
1566,udp,telnet,RSTO,28738,133,0,1,1,4,0,0,0,0,0,5,3,dos
139,udp,eco_i,S0,3573,8734,1,0,0,2,0,0,3,0,0,3,2,probe
577,icmp,eco_i,REJ,3800,11619,1,1,1,2,1,1,4,0,0,1,4,probe
739,tcp,http,REJ,6484,2494,0,0,0,3,0,1,0,0,0,2,1,normal
1986,tcp,eco_i,REJ,132840,40,1,0,0,6,0,0,5,0,0,2,0,dos
776,icmp,ssh,S0,4901,6057,0,0,1,2,1,0,1,0,0,6,3,probe
1475,tcp,finger,S0,6919,1253,0,0,0,6,1,1,1,0,0,6,1,normal
809,udp,ftp,RSTO,9795,6391,1,1,0,6,1,1,0,0,0,4,2,normal
1457,udp,telnet,REJ,46347,282,1,0,0,0,1,0,1,0,0,7,1,dos
792,icmp,http,REJ,7321,5689,0,0,0,1,0,1,3,0,0,7,0,probe
503,udp,http,RSTO,3468,15759,1,0,0,3,1,0,2,0,0,9,1,probe
308,tcp,eco_i,RSTR,233,408,1,0,0,2,0,1,6,1,1,9,2,u2r
2381,udp,telnet,SF,21747,334,1,1,0,2,0,0,3,0,0,5,3,dos
372,tcp,telnet,SF,1493,509,0,1,0,4,0,1,4,1,1,1,1,u2r
3830,icmp,ftp,REJ,104432,69,0,0,1,1,0,0,3,0,0,7,2,dos
2009,icmp,dns,SF,24124,364,0,2,1,3,1,0,5,0,0,8,2,dos
892,icmp,http,SH,503,9251,0,0,1,5,0,1,2,0,0,2,3,probe
3387,icmp,eco_i,RSTO,28560,270,0,1,0,1,0,0,4,0,0,7,2,dos
125,udp,telnet,RSTO,7688,298,1,1,1,5,0,0,1,0,0,0,1,probe
1883,tcp,ssh,SF,109370,78,0,0,0,6,0,0,5,0,0,8,2,dos
887,udp,ftp,REJ,7785,5311,0,1,0,1,0,1,0,0,0,6,0,normal
1398,tcp,ftp,REJ,48205,29,0,0,2,4,0,0,3,0,0,2,0,dos
4285,udp,eco_i,REJ,89908,283,1,0,0,0,0,0,1,0,0,6,4,dos
587,udp,ftp,RSTO,10911,4178,0,0,0,1,0,1,1,0,0,2,0,normal
3027,tcp,eco_i,REJ,146028,357,0,2,1,5,0,0,1,0,0,9,4,dos
672,icmp,ssh,REJ,2042,9635,0,0,0,4,1,1,2,0,0,3,3,probe
956,tcp,finger,SH,7295,14890,0,1,0,3,1,1,1,0,0,0,2,normal
570,udp,finger,SF,7216,7812,0,0,0,3,0,1,0,0,0,2,0,normal
872,tcp,ssh,S0,9290,11311,0,0,0,4,1,1,1,0,0,2,3,normal
187,tcp,ssh,REJ,424,938,1,1,0,3,0,1,8,1,1,4,0,u2r
1381,udp,dns,REJ,6594,8952,0,0,0,6,0,1,2,0,0,6,1,normal
2191,tcp,dns,SF,70869,372,1,0,0,6,0,0,5,0,0,9,3,dos
167,tcp,ftp,REJ,58,528,0,1,0,2,5,0,6,0,0,5,1,r2l
70,udp,finger,RSTR,415,1496,0,1,0,1,0,1,4,0,1,8,4,u2r
1807,udp,smtp,SH,87412,418,1,1,2,0,0,0,2,0,0,0,0,dos
27,tcp,eco_i,SH,1160,1202,0,1,0,3,0,1,7,0,1,3,1,u2r
1074,tcp,telnet,S0,482,6308,1,1,0,2,0,1,1,0,0,0,1,normal
2522,tcp,eco_i,RSTO,61236,60,0,1,2,0,0,0,2,0,0,6,4,dos
466,tcp,ftp,RSTO,3947,19913,0,1,0,2,1,0,0,0,0,6,0,probe
361,tcp,ftp,RSTO,333,951,1,1,0,6,1,1,8,0,0,8,2,u2r
1793,udp,dns,RSTO,65402,166,0,0,0,0,1,0,2,0,0,1,2,dos
609,icmp,smtp,S0,7070,11723,1,1,0,0,0,1,0,0,0,1,4,probe
1620,tcp,eco_i,RSTR,98376,45,1,2,2,1,0,0,2,0,0,7,0,dos
36,icmp,eco_i,S0,1410,95,0,0,0,3,0,1,4,0,1,5,0,u2r
217,tcp,ssh,SH,3066,19237,1,1,1,4,1,1,1,0,0,5,2,probe
2439,tcp,ftp,SF,145147,113,0,1,0,0,0,0,0,0,0,1,4,dos
5,udp,smtp,SF,1408,553,1,0,0,1,1,1,5,1,1,1,3,u2r
74,icmp,ftp,SH,608,497,1,0,0,6,4,0,3,0,0,5,3,r2l
513,icmp,finger,S0,7212,16573,1,1,1,0,1,0,3,0,0,3,4,probe
772,tcp,smtp,SF,3993,10040,0,0,0,4,1,0,2,0,0,2,0,probe
756,icmp,http,S0,6668,5976,0,1,0,5,1,1,0,0,0,1,3,normal
2546,tcp,ftp,REJ,57277,330,1,0,0,6,1,0,5,0,0,8,3,dos
873,udp,dns,SH,1006,8790,1,1,0,0,1,0,3,0,0,5,4,probe
990,icmp,ssh,SH,4542,11933,1,0,0,6,0,1,2,0,0,4,4,normal
159,icmp,telnet,RSTO,315,913,0,0,0,1,0,1,9,1,1,7,4,u2r
662,icmp,telnet,SH,47806,353,0,1,2,5,1,0,1,0,0,3,4,dos
1076,icmp,ssh,REJ,8980,2483,0,1,0,4,0,1,1,0,0,4,1,normal
2915,tcp,finger,SF,113953,79,1,1,1,2,0,0,0,0,0,9,2,dos
685,icmp,telnet,REJ,6338,795,0,0,1,4,0,0,3,0,0,3,2,probe
445,tcp,finger,SH,3657,18080,1,1,1,4,0,1,2,0,0,1,1,probe
1634,icmp,smtp,SH,156386,132,0,1,0,0,1,0,3,0,0,1,3,dos
407,udp,finger,REJ,3591,8338,0,1,0,6,0,1,0,0,0,7,4,probe
75,udp,ftp,RSTO,353,876,1,1,0,4,3,0,6,0,0,4,3,r2l
2380,udp,smtp,RSTR,132327,305,1,2,2,6,0,0,2,0,0,4,4,dos
2315,tcp,finger,RSTR,89074,117,1,2,1,4,1,0,4,0,0,3,0,dos
3583,icmp,eco_i,REJ,77859,44,0,0,1,5,1,0,4,0,0,0,1,dos
272,icmp,ftp,RSTO,3526,11279,0,1,0,5,0,1,4,0,0,6,4,probe
1440,tcp,ftp,REJ,31769,184,1,0,0,5,1,0,3,0,0,1,2,dos
12,tcp,dns,SH,176,431,1,1,0,6,2,0,6,0,0,9,0,r2l
635,icmp,dns,RSTO,7034,10780,0,0,0,0,0,1,1,0,0,3,2,normal
196,tcp,ftp,S0,1118,1294,1,0,0,3,0,1,3,0,1,3,3,u2r
617,tcp,ssh,REJ,5074,2174,0,0,1,5,0,0,3,0,0,9,4,probe
779,tcp,eco_i,SH,2483,3512,0,1,0,2,0,1,3,0,0,1,4,probe
2041,udp,smtp,S0,117930,233,0,1,0,5,1,0,2,0,0,9,0,dos
190,icmp,ssh,SH,436,215,0,1,0,5,5,0,6,0,0,7,4,r2l
926,icmp,ftp,RSTR,4114,1326,0,1,0,0,0,1,0,0,0,7,2,normal
229,icmp,smtp,SF,121,557,0,1,0,1,3,1,3,0,0,6,1,r2l
1009,udp,telnet,SF,105875,347,0,1,2,5,1,0,5,0,0,8,2,dos
4862,tcp,ftp,RSTR,38893,346,0,2,0,1,0,0,2,0,0,7,2,dos
139,udp,eco_i,S0,3882,16470,1,0,1,1,0,0,2,0,0,9,1,probe
983,udp,ssh,RSTO,8864,11739,1,1,0,1,0,1,0,0,0,0,2,normal
21,tcp,telnet,S0,56,322,1,1,0,6,5,1,2,0,0,5,2,r2l
134,icmp,smtp,REJ,1269,1347,0,0,0,4,0,1,7,1,1,8,4,u2r
495,udp,telnet,SF,909,676,1,0,0,1,0,1,5,0,1,8,3,u2r
903,icmp,http,SH,5300,6389,1,0,0,2,1,0,4,0,0,9,2,probe
150,tcp,eco_i,S0,1103,13539,1,1,0,3,0,1,0,0,0,7,1,normal
42,udp,ftp,SH,365,376,1,1,0,3,3,0,2,0,0,1,0,r2l
457,icmp,finger,SH,1400,841,1,0,0,6,1,1,4,0,1,4,0,u2r
259,udp,telnet,RSTO,430,803,1,1,0,6,3,1,6,0,0,2,4,r2l
284,udp,dns,S0,613,1342,1,0,0,3,0,1,7,1,1,8,0,u2r
120,tcp,telnet,RSTO,847,150,0,1,0,0,0,1,3,1,1,5,3,u2r
1899,udp,ftp,REJ,131737,116,0,1,0,6,1,0,2,0,0,8,3,dos
1157,icmp,eco_i,SF,93434,180,0,1,0,1,0,0,3,0,0,2,4,dos
549,tcp,ftp,RSTR,3108,7291,1,1,0,5,0,1,0,0,0,4,3,normal
3257,icmp,ftp,RSTO,99717,174,0,2,2,1,0,0,0,0,0,3,1,dos
557,udp,eco_i,REJ,5845,6625,0,1,0,4,1,0,0,0,0,2,4,probe
308,tcp,ssh,RSTO,319,203,0,0,0,3,5,1,1,0,0,7,0,r2l
107,udp,eco_i,RSTO,715,437,0,0,0,1,1,1,9,0,1,2,3,u2r
655,udp,finger,REJ,869,5575,1,1,1,3,1,0,2,0,0,3,3,probe
340,icmp,ssh,S0,2477,15168,1,0,0,6,0,1,0,0,0,1,3,normal
922,tcp,smtp,SH,85944,264,1,2,2,5,1,0,2,0,0,6,1,dos
853,icmp,ssh,S0,124014,84,0,1,0,5,1,0,2,0,0,5,2,dos
814,icmp,http,SF,3672,5578,1,1,1,0,1,0,1,0,0,4,0,probe
167,icmp,ftp,RSTR,232,879,1,0,0,5,5,1,2,0,0,2,4,r2l
919,udp,dns,RSTR,8531,15793,1,0,0,5,0,1,1,0,0,2,0,normal
365,udp,smtp,RSTO,671,1384,1,1,0,0,1,1,5,1,1,7,2,u2r
1252,tcp,telnet,RSTO,6969,12472,0,1,0,4,0,1,1,0,0,6,4,normal
15,tcp,telnet,S0,81,547,1,1,0,1,2,0,5,0,0,6,3,r2l
212,udp,ssh,SF,7021,10786,1,1,0,1,0,1,0,0,0,3,0,normal
191,icmp,smtp,REJ,2174,9817,1,0,1,0,0,1,0,0,0,6,3,probe
392,tcp,telnet,REJ,1761,15808,0,0,0,3,0,1,0,0,0,1,0,probe
229,tcp,telnet,S0,49,246,1,0,0,0,3,0,3,0,0,4,0,r2l
195,icmp,smtp,REJ,376,236,0,1,0,1,4,0,1,0,0,8,4,r2l
4081,icmp,eco_i,RSTR,102156,301,1,0,2,2,1,0,4,0,0,6,1,dos
263,icmp,smtp,REJ,2627,10355,0,0,1,0,1,1,0,0,0,7,3,probe
1200,icmp,http,REJ,4581,11232,1,1,0,5,0,1,1,0,0,8,0,probe
548,icmp,dns,REJ,4129,6457,1,0,1,4,1,0,0,0,0,5,3,probe
98,icmp,finger,SH,1438,470,1,0,0,6,0,1,5,1,0,5,4,u2r
1068,udp,dns,REJ,7275,17057,0,0,0,0,0,0,2,0,0,3,2,probe
167,udp,finger,RSTO,453,556,0,1,0,3,4,1,3,0,0,6,3,r2l
638,tcp,http,SF,11876,7515,1,0,0,0,0,1,0,0,0,1,1,normal
198,icmp,eco_i,SH,6281,9895,1,1,0,3,0,1,2,0,0,8,0,probe
375,icmp,ftp,S0,2125,15820,0,0,1,1,0,0,3,0,0,6,0,probe
494,icmp,telnet,SH,1200,9177,0,1,1,0,1,1,3,0,0,6,2,probe
1136,icmp,ssh,REJ,1973,3261,1,1,0,0,1,0,1,0,0,3,3,probe
633,tcp,dns,REJ,7073,13888,1,0,1,4,0,0,1,0,0,7,1,probe
4226,udp,ssh,SH,35000,156,1,0,0,4,1,0,0,0,0,3,4,dos
267,icmp,smtp,SH,680,291,0,0,0,0,3,0,3,0,0,6,4,r2l
3061,udp,eco_i,REJ,82193,119,0,2,1,0,1,0,1,0,0,7,4,dos
1185,tcp,finger,S0,22426,245,1,2,0,3,0,0,5,0,0,4,0,dos
422,tcp,telnet,SH,2709,9650,0,0,0,1,1,1,0,0,0,8,4,probe
2438,icmp,eco_i,SF,20327,136,0,0,2,2,0,0,5,0,0,0,0,dos
677,udp,ftp,RSTO,3012,9370,0,1,1,0,0,1,4,0,0,0,4,probe
2494,udp,finger,RSTO,78970,86,0,0,1,2,1,0,5,0,0,5,0,dos
558,tcp,telnet,S0,2183,12984,0,0,0,4,1,0,1,0,0,5,2,probe
365,icmp,ssh,RSTR,574,16755,1,0,1,1,1,0,0,0,0,4,0,probe
2295,udp,telnet,SH,164366,241,1,0,2,4,0,0,0,0,0,3,0,dos
1014,tcp,dns,RSTO,136038,228,1,1,0,2,1,0,4,0,0,2,2,dos
692,udp,dns,SF,5560,15361,0,1,0,6,0,1,1,0,0,0,1,probe
210,icmp,http,S0,6098,8029,1,0,0,4,0,1,2,0,0,0,4,normal
177,tcp,dns,SF,3783,9435,0,0,1,0,0,0,2,0,0,5,3,probe
283,tcp,dns,SH,76,609,1,0,0,5,4,1,3,0,0,4,1,r2l
682,icmp,smtp,REJ,3445,17047,0,0,0,5,0,1,0,0,0,0,0,probe
1369,icmp,http,SF,4525,1177,1,1,0,6,0,1,1,0,0,3,0,normal
278,icmp,smtp,S0,331,1407,1,1,0,6,0,1,6,1,1,5,4,u2r
304,tcp,finger,SH,4204,15797,0,1,1,0,0,1,1,0,0,8,0,probe
433,tcp,ftp,REJ,623,585,1,0,0,6,1,1,7,1,0,2,0,u2r
494,udp,telnet,RSTO,1997,16178,0,1,0,1,0,1,3,0,0,6,3,probe
1002,icmp,ftp,SH,4202,14945,1,1,1,2,1,1,4,0,0,5,2,probe
122,icmp,telnet,RSTR,4548,22940,0,1,1,6,0,1,3,0,0,3,4,probe
824,tcp,eco_i,SF,2854,9830,1,1,0,2,1,1,0,0,0,9,2,normal
955,udp,ssh,RSTR,164443,31,0,2,1,2,1,0,1,0,0,7,2,dos
2015,udp,ftp,RSTR,70783,10,0,1,0,3,0,0,1,0,0,9,3,dos
940,icmp,finger,SF,6446,9651,0,1,0,6,0,1,0,0,0,3,4,normal
1040,icmp,smtp,S0,12317,6056,1,0,0,2,1,1,0,0,0,4,1,normal
47,icmp,ssh,REJ,561,1102,0,0,0,6,4,1,6,0,0,6,2,r2l
1252,tcp,dns,S0,10061,5695,0,0,0,1,0,1,0,0,0,8,1,normal
126,udp,ftp,RSTO,316,170,0,1,0,1,3,1,3,0,0,8,4,r2l
160,icmp,eco_i,SH,5643,2814,0,0,1,0,0,1,0,0,0,8,3,probe
110,tcp,dns,RSTO,3173,18042,1,0,1,0,1,1,2,0,0,9,3,probe
1076,udp,finger,SF,3043,20309,1,0,1,0,0,0,1,0,0,3,3,probe
2935,icmp,telnet,S0,15558,325,0,1,0,4,1,0,4,0,0,6,1,dos
486,icmp,dns,RSTO,4641,5055,0,1,1,6,1,0,3,0,0,0,4,probe
270,udp,ssh,RSTO,9935,1674,0,1,0,4,0,1,2,0,0,7,3,normal
1021,tcp,finger,SH,36152,269,0,2,2,3,1,0,4,0,0,1,1,dos
811,tcp,http,RSTR,7223,9016,1,1,1,3,0,0,3,0,0,8,0,probe
1213,icmp,telnet,RSTR,29406,38,1,0,0,0,0,0,0,0,0,9,1,dos
592,udp,finger,RSTR,3124,11877,1,0,1,0,0,0,0,0,0,0,1,probe
4453,udp,telnet,RSTR,39270,94,0,2,2,1,0,0,4,0,0,5,4,dos
1566,tcp,dns,RSTR,126909,175,0,0,0,1,0,0,5,0,0,5,1,dos
171,tcp,eco_i,REJ,492,1028,0,0,0,3,1,1,5,0,1,4,4,u2r
120,udp,dns,RSTO,634,1264,0,0,0,0,1,1,3,0,1,6,2,u2r
2664,icmp,dns,REJ,131384,229,1,0,2,6,0,0,3,0,0,5,2,dos
368,tcp,eco_i,RSTR,3583,20218,0,1,0,1,1,1,2,0,0,4,4,probe
216,tcp,smtp,RSTO,62,23,1,1,0,2,3,0,3,0,0,2,2,r2l
402,tcp,smtp,SF,5347,1491,0,1,0,0,1,0,3,0,0,8,1,probe
170,udp,ftp,SH,240,837,0,1,0,1,1,1,5,1,1,5,1,u2r
312,udp,http,REJ,764,1167,0,1,0,0,1,1,9,0,1,7,4,u2r
1544,icmp,dns,REJ,6584,5770,0,0,0,6,0,1,0,0,0,4,4,normal
304,tcp,http,RSTR,1096,17152,0,1,1,3,0,0,0,0,0,4,3,probe
275,icmp,eco_i,SF,2046,1628,0,1,0,5,1,0,3,0,0,1,1,probe
231,udp,telnet,RSTR,3924,9972,0,0,0,4,1,1,0,0,0,2,4,probe
1297,udp,smtp,REJ,10182,1306,1,0,0,5,1,1,2,0,0,9,4,normal
46,icmp,ssh,RSTR,4107,5139,1,1,0,1,0,0,2,0,0,6,4,probe
705,udp,ftp,RSTO,1961,865,0,1,0,4,1,0,4,0,0,6,4,probe
850,udp,ssh,REJ,4240,7710,0,0,0,5,1,1,2,0,0,5,4,normal
3247,udp,telnet,SH,109556,362,0,0,1,4,0,0,5,0,0,3,2,dos
2456,tcp,ftp,RSTR,115930,452,0,0,0,6,1,0,1,0,0,6,2,dos
615,icmp,eco_i,RSTR,6202,13250,1,0,0,4,1,1,2,0,0,2,2,probe
3935,udp,eco_i,RSTR,31086,382,1,0,2,1,0,0,1,0,0,7,1,dos
380,udp,dns,RSTR,376,1093,0,1,0,0,1,1,5,1,1,5,0,u2r
245,icmp,ftp,S0,359,722,0,0,0,0,4,1,2,0,0,4,2,r2l
718,icmp,ssh,SF,5821,6557,0,0,1,5,1,0,3,0,0,7,3,probe
513,icmp,finger,RSTR,4733,10087,0,0,0,0,1,1,3,0,0,0,2,probe
462,icmp,ftp,REJ,6709,9750,1,1,0,3,1,1,2,0,0,4,0,normal
4322,udp,telnet,RSTO,103644,76,0,0,2,5,1,0,0,0,0,0,4,dos
3870,icmp,dns,S0,96401,139,1,1,1,2,1,0,3,0,0,9,1,dos
882,icmp,http,RSTR,5493,7359,1,0,0,5,0,1,1,0,0,9,4,normal
384,tcp,http,SF,598,353,0,1,0,4,0,1,6,0,1,9,2,u2r
1637,udp,ftp,RSTR,23243,97,0,1,2,4,1,0,3,0,0,0,1,dos
139,udp,telnet,REJ,371,295,1,0,0,4,4,1,5,0,0,3,4,r2l
680,icmp,telnet,REJ,3530,15004,1,1,1,6,1,1,3,0,0,9,0,probe
2549,icmp,dns,S0,61304,135,0,2,1,0,1,0,0,0,0,5,4,dos
809,tcp,smtp,REJ,5724,1815,0,1,0,0,1,0,0,0,0,9,0,probe
358,udp,finger,S0,3688,12298,1,1,0,2,0,1,0,0,0,0,1,normal
1347,icmp,smtp,SF,35495,143,0,1,2,6,1,0,2,0,0,3,3,dos
270,tcp,smtp,S0,3677,7703,0,1,1,3,1,1,2,0,0,9,2,probe
58,icmp,http,RSTR,701,7003,1,1,0,4,1,1,1,0,0,7,4,probe
508,icmp,eco_i,SF,6248,3829,1,1,0,2,0,1,1,0,0,1,3,normal
412,icmp,ftp,SH,6331,13295,0,0,0,0,0,1,2,0,0,4,1,normal
331,tcp,smtp,RSTO,868,498,1,1,0,3,1,1,4,0,1,6,1,u2r
805,udp,http,S0,4986,6447,0,0,1,1,1,1,2,0,0,7,3,probe
38,icmp,eco_i,RSTO,320,819,1,0,0,1,2,1,4,0,0,2,3,r2l
871,udp,http,SF,913,691,0,0,1,1,1,0,4,0,0,8,3,probe
208,icmp,ftp,RSTR,194,432,1,0,0,2,2,0,2,0,0,0,3,r2l
155,tcp,eco_i,SH,175,174,1,1,0,3,2,1,5,0,0,2,2,r2l
2457,icmp,finger,RSTO,133417,176,0,0,2,1,1,0,2,0,0,8,1,dos
327,tcp,telnet,SF,551,428,1,0,0,6,3,0,4,0,0,8,3,r2l
2316,tcp,dns,RSTR,45372,297,0,1,2,5,0,0,2,0,0,2,1,dos
1903,udp,eco_i,SH,172927,56,1,0,2,3,0,0,3,0,0,9,4,dos
113,icmp,finger,SH,2728,2955,0,0,1,6,1,1,4,0,0,1,0,probe
129,udp,http,S0,5329,11528,1,0,0,6,0,1,1,0,0,4,0,normal
506,icmp,dns,RSTO,3003,748,0,0,1,2,0,1,0,0,0,6,1,probe
953,tcp,http,RSTO,7563,3479,0,1,0,5,0,1,1,0,0,0,3,normal
2292,tcp,ssh,RSTO,81223,188,1,0,0,0,0,0,2,0,0,2,3,dos
212,udp,ssh,REJ,381,890,1,0,0,6,4,0,3,0,0,3,3,r2l
267,icmp,finger,S0,630,683,1,1,0,3,0,1,4,0,0,4,1,u2r
72,udp,finger,RSTO,260,1542,1,0,0,4,1,1,9,0,1,0,2,u2r
146,udp,smtp,RSTR,566,566,0,1,0,2,3,0,5,0,0,8,4,r2l
1545,icmp,ssh,S0,76485,74,0,2,0,1,1,0,3,0,0,9,2,dos
1081,tcp,ftp,SH,9267,4000,0,1,0,6,0,1,1,0,0,6,4,normal
2957,icmp,ftp,RSTO,110576,205,1,0,2,4,0,0,3,0,0,9,4,dos
1636,tcp,http,RSTR,3610,3747,1,1,0,4,0,1,2,0,0,2,2,normal
442,icmp,http,SF,6521,4700,0,0,1,4,0,1,3,0,0,7,2,probe
1654,icmp,ftp,S0,63809,253,1,2,0,6,1,0,3,0,0,1,2,dos
706,icmp,ssh,S0,3400,7808,1,1,1,5,1,1,1,0,0,6,1,probe
